lat,lon,deltaN,topo
-89.5,96.49999731944445,85.02907542241348,20.98504958115518
-89.5,97.49999729166666,85.06374707555644,-40.36421910091303
-89.5,98.4999972638889,85.09883093469105,-102.85031427512877
-89.5,99.49999723611111,85.13437987462403,-166.18517123302445
-89.5,100.49999720833333,85.17045007834838,-230.07480624853633
-89.5,101.49999718055557,85.20710065608807,-294.2215299834497
-89.5,102.49999715277778,85.24439319317756,-358.3261461555958
-89.5,103.499997125,85.28239123051796,-422.09010814339854
-89.5,104.49999709722223,85.32115968175414,-485.2176074509043
-89.5,105.49999706944445,85.36076419417412,-547.4175697183236
-89.5,106.49999704166666,85.4012704585841,-608.405536221806
-89.5,107.4999970138889,85.44274347779667,-667.9054114655592
-89.5,108.49999698611111,85.48524680133185,-725.6510605094954
-89.5,109.49999695833333,85.52884173680413,-781.3877430204302
-89.5,110.49999693055557,85.57358654787325,-834.873374548275
-89.5,111.49999690277778,85.61953564959609,-885.8796092164703
-89.5,112.499996875,85.66673881281869,-934.1927416704129
-89.5,113.49999684722223,85.71524038711112,-979.6144297828432
-89.5,114.49999681944445,85.76507855634291,-1021.9622430449817
-89.5,115.49999679166666,85.81628463441885,-1061.0700448143762
-89.5,116.4999967638889,85.86888241368335,-1096.788219470298
-89.5,117.49999673611111,85.92288757502992,-1128.9837580232415
-89.5,118.49999670833333,85.97830716813915,-1157.5402177672368
-89.5,119.49999668055557,86.03513917012131,-1182.3575731031597
-89.5,120.49999665277778,86.09337212937719,-1203.3519756519236
-89.5,121.499996625,86.15298489909631,-1220.45544224279
-89.5,122.49999659722224,86.2139464657057,-1233.615489250049
-89.5,123.49999656944445,86.27621587406607,-1242.794731125934
-89.5,124.49999654166666,86.33974225092238,-1247.9704598281533
-89.5,125.4999965138889,86.40446492623975,-1249.1342202427331
